29853
5668,-38.76036100625056,-72.65341682339296,1
5668,-38.75441345581663,-72.6406086229262,1
5668,-38.756972581829075,-72.65175870539339,1
5668,-38.75040625431882,-72.63794448502121,1
5668,-38.76001401827538,-72.65209066034316,1
5668,-38.761062141348226,-72.65504559380629,1
5668,-38.72337715129329,-72.57851222178223,1
5668,-38.71076518676613,-72.66524983836594,1
5668,-38.76145045255876,-72.65234791190551,1
5668,-38.7606786140748,-72.6540000909051,1
5668,-38.75548972479062,-72.65650901462632,1
5668,-38.75476975065106,-72.65311705395727,1
5668,-38.75634947986155,-72.64200125379537,1
5668,-38.717990967450184,-72.66209585863437,1
5668,-38.75463862622793,-72.64027274208601,1
5668,-38.73236272902834,-72.6210858124072,1
5668,-38.715544224176945,-72.55224268955644,1
5668,-38.756381108034475,-72.6486340289777,1
5668,-38.752673626645915,-72.64499039004777,1
5668,-38.76035237236527,-72.65004556798488,1
5668,-38.7555566065111,-72.65118301743559,1
5668,-38.75827448761541,-72.64170383725428,1
5668,-38.761311666155905,-72.64876820239475,1
5668,-38.719745393802675,-72.61757736894695,1
5668,-38.76099795671863,-72.6503143745325,1
5668,-38.75541160989742,-72.6492836107183,1
5668,-38.753872446607254,-72.64005853817261,1
5668,-38.75482900437631,-72.64812667001135,1
5668,-38.76073653313523,-72.64915339909645,1
5668,-38.75696635202266,-72.64159560397512,1
5668,-38.754533812757245,-72.65739363242699,1
5668,-38.75617937718588,-72.65627194698055,1
5668,-38.76107608928061,-72.64969452472592,1
5668,-38.75993160221463,-72.65197918549723,1
5668,-38.75665467424391,-72.64946567410156,1
5668,-38.76068451159047,-72.65124809424371,1
5668,-38.755730148934475,-72.65062062024072,1
5668,-38.75352358062132,-72.64057130648902,1
5668,-38.75074448313801,-72.64189723868529,1
5668,-38.76105229627323,-72.6475158271999,1
5668,-38.75611727210889,-72.65036864881733,1
5668,-38.750672541798856,-72.64065428322591,1
5668,-38.755193049280734,-72.64174698598805,1
5668,-38.755629444837034,-72.65871066462034,1
5668,-38.761464283898945,-72.64900921375468,1
5668,-38.76075356780881,-72.65043567639702,1
5668,-38.756030874618524,-72.65108022520549,1
5668,-38.7528418984722,-72.63854059228008,1
5668,-38.76148081343466,-72.65209808149649,1
5668,-38.76061215954793,-72.64921652849618,1
5668,-38.75427997623855,-72.63998894863714,1
5668,-38.755059694245055,-72.65760751453986,1
5668,-38.754511133847714,-72.64183856357272,1
5668,-38.75436426039067,-72.64750166737667,1
5668,-38.76048736507871,-72.65255814805256,1
5668,-38.7101449432963,-72.65889550385876,1
5668,-38.75810977280654,-72.6426632322431,1
5668,-38.76080476852152,-72.65192741194741,1
5668,-38.75464046361602,-72.64479344649612,1
5668,-38.752475854392195,-72.6405117155186,1
5668,-38.75204052541135,-72.64126967955359,1
5668,-38.756080186545795,-72.64124952740656,1
5668,-38.75629438529919,-72.64841498058536,1
5668,-38.76023261227679,-72.65085718738933,1
5668,-38.75364782618276,-72.65231113053166,1
5668,-38.76068730484583,-72.6497238202527,1
5668,-38.76016128699429,-72.6530211846478,1
5668,-38.751076613477686,-72.64405896925314,1
5668,-38.75104217266177,-72.6431787478885,1
5668,-38.75443454600151,-72.64156624080168,1
5668,-38.75543497079424,-72.64494784880068,1
5668,-38.756731662320405,-72.64875087776885,1
5668,-38.75574332121204,-72.63948242217397,1
5668,-38.75021723013077,-72.63843359851396,1
5668,-38.76105328735428,-72.63719489952449,1
5668,-38.75219366971908,-72.64112851626625,1
5668,-38.76014463405689,-72.65344917301475,1
5668,-38.75346041245562,-72.65161130416182,1
5668,-38.75662551946527,-72.65101630256082,1
5668,-38.75260066806992,-72.63618759751888,1
5668,-38.757132721296415,-72.65328482798458,1
5668,-38.7605240741862,-72.65197634273285,1
5668,-38.719296591956066,-72.5687022363835,1
5668,-38.754962490039254,-72.640704598286,1
5668,-38.757182895307274,-72.65351560167818,1
5668,-38.71961730149008,-72.65884664931917,1
5668,-38.69246625498986,-72.52909812554486,1
5668,-38.764265578557165,-72.64593010638865,1
5668,-38.75356170767103,-72.64875740553205,1
5668,-38.75396201383457,-72.64708009917642,1
5668,-38.75094037829418,-72.63961646629575,1
5668,-38.708126090330566,-72.55274720969165,1
5668,-38.7553312430881,-72.6496719287333,1
5668,-38.75442041922848,-72.65381208762759,1
5668,-38.76001171619279,-72.65259166883457,1
5668,-38.759897772965644,-72.6515036341786,1
5668,-38.75676264560717,-72.64848376375626,1
5668,-38.71322162316137,-72.6542984384456,1
5668,-38.7552887656342,-72.64081348332815,1
5668,-38.76025303380689,-72.65168855910758,1
5668,-38.75868394598074,-72.62375602079993,1
5668,-38.75141477569159,-72.64038792856445,1
5668,-38.69587950303892,-72.53466471652344,1
5668,-38.75618151569955,-72.64027987885919,1
5668,-38.75527793599742,-72.62041721838963,1
5668,-38.75657068956213,-72.65087414153597,1
5668,-38.76016915735234,-72.64876196883388,1
5668,-38.750547064858274,-72.63980067453726,1
5668,-38.76002732479349,-72.65228937252236,1
5668,-38.75575984976481,-72.64206054397073,1
5668,-38.75425062578099,-72.6532047224614,1
5668,-38.75626380475069,-72.65808046540778,1
5668,-38.75660600604153,-72.64879086489496,1
5668,-38.715896659449704,-72.6314648522476,1
5668,-38.758353394043105,-72.64177491602429,1
5668,-38.756206587828345,-72.64669439676497,1
5668,-38.75911901881269,-72.642739308551,1
5668,-38.75329351691757,-72.64877885038108,1
5668,-38.757426281073236,-72.6417550477328,1
5668,-38.7558288003882,-72.65151930214516,1
5668,-38.76004562191938,-72.64950779539525,1
5668,-38.756108718432394,-72.64174512580118,1
5668,-38.72256771181382,-72.57165308439353,1
5668,-38.75467431652803,-72.65742113191276,1
5668,-38.76088032649191,-72.64876268648231,1
5668,-38.757958981169374,-72.64088832541525,1
5668,-38.751397760429974,-72.64374342309945,1
5668,-38.75907978230452,-72.64251378102024,1
5668,-38.757653523857456,-72.64233724346751,1
5668,-38.74480441056409,-72.59002019721834,1
5668,-38.75686654492214,-72.65151941872347,1
5668,-38.758127641638254,-72.6421556852053,1
5668,-38.75247403977534,-72.64312731314124,1
5668,-38.75622596138471,-72.64079242184137,1
5668,-38.75834974437413,-72.64002307909533,1
5668,-38.75189204956836,-72.63820457543441,1
5668,-38.756590534385204,-72.65180474325797,1
5668,-38.75626750322813,-72.64171082274048,1
5668,-38.75470014325678,-72.64594024364294,1
5668,-38.7333731299553,-72.62845558932831,1
5668,-38.74510846280691,-72.6124861725134,1
5668,-38.75504928182635,-72.63991863703609,1
5668,-38.73682507489447,-72.63024728389715,1
5668,-38.76119309835258,-72.64841695785012,1
5668,-38.732636144911424,-72.6162771853126,1
5668,-38.75308871693103,-72.64866680308467,1
5668,-38.755259753094435,-72.65021372952317,1
5668,-38.755888920629715,-72.64510515222439,1
5668,-38.75848088095122,-72.64157235041613,1
5668,-38.76139891071863,-72.64990891977824,1
5668,-38.75570492130667,-72.64068981287504,1
5668,-38.753037009614445,-72.64538901953998,1
5668,-38.759363829068015,-72.64060139224142,1
5668,-38.75914495059593,-72.64190005325874,1
5668,-38.75165974906348,-72.63937500850918,1
5668,-38.75555607807938,-72.64141882888242,1
5668,-38.750522664819705,-72.64077096188619,1
5668,-38.75634889327918,-72.65898523530673,1
5668,-38.756456935071746,-72.65058322911828,1
5668,-38.75159650164278,-72.64136599374298,1
5668,-38.75092851324799,-72.63783677582093,1
5668,-38.752822516753646,-72.64043526454292,1
5668,-38.75571769397486,-72.64501637319147,1
5668,-38.75645933591093,-72.64982035564529,1
5668,-38.75500711749231,-72.63923994139424,1
5668,-38.75541739763381,-72.65919665927458,1
5668,-38.756780216092466,-72.64745954069956,1
5668,-38.755777824002436,-72.65065386254406,1
5668,-38.75877898803407,-72.6408818748319,1
5668,-38.75616062539982,-72.64027213904238,1
5668,-38.75997063428383,-72.64818731430452,1
5668,-38.74050100600491,-72.64848156317568,1
5668,-38.76065064613005,-72.6518793217427,1
5668,-38.73172549729612,-72.64454388990809,1
5668,-38.756319968853774,-72.65858389898835,1
5668,-38.75481500619593,-72.64390484319202,1
5668,-38.76147559658844,-72.6498658789431,1
5668,-38.75627443814897,-72.6416539483607,1
5668,-38.754307811201066,-72.65533202126012,1
5668,-38.75464961533464,-72.6567875289061,1
5668,-38.754723768598836,-72.64189121655153,1
5668,-38.755268044229666,-72.64992119952224,1
5668,-38.75420951412161,-72.64184200667833,1
5668,-38.75832909353257,-72.64064618610708,1
5668,-38.75151234475448,-72.6396003557544,1
5668,-38.760682700068905,-72.65318124164513,1
5668,-38.76038647098727,-72.65388897202538,1
5668,-38.75131179155278,-72.64352098667975,1
5668,-38.75143519910193,-72.64018735924309,1
5668,-38.753753003638025,-72.65222111976657,1
5668,-38.756225704390914,-72.65019183999814,1
5668,-38.75609939748433,-72.64785227307327,1
5668,-38.75999031899012,-72.64948521155037,1
5668,-38.75711084982065,-72.65994261738986,1
5668,-38.761537633694154,-72.64886690274491,1
5668,-38.755296269981464,-72.65499926151928,1
5668,-38.734301384398904,-72.5730100686948,1
5668,-38.762095302600095,-72.64250041908221,1
5668,-38.75473759761701,-72.65047901488059,1
5668,-38.751625501225,-72.63808405282232,1
5668,-38.75623277897558,-72.64242774521027,1
5668,-38.758321291875106,-72.64009840604857,1
5668,-38.76014317059027,-72.64837318126314,1
5668,-38.76142594539953,-72.65204790687828,1
5668,-38.761131945425376,-72.65314766403618,1
5668,-38.75505973705243,-72.63990465374262,1
5668,-38.76115602006379,-72.64987180201821,1
5668,-38.75543886831882,-72.6499931442912,1
5668,-38.75281478122934,-72.63655482195976,1
5668,-38.75604137921196,-72.64050616094863,1
5668,-38.70895862769276,-72.66026808412292,1
5668,-38.75276085565451,-72.64267712906052,1
5668,-38.75491586617549,-72.64355280036703,1
5668,-38.754430269872394,-72.62936502227389,1
5668,-38.75330458208419,-72.64766035652735,1
5668,-38.76010363215284,-72.65111338615566,1
5668,-38.76011862915383,-72.65353019081559,1
5668,-38.73265060876106,-72.60144907797894,1
5668,-38.76164352402973,-72.64862099882782,1
5668,-38.7531380252954,-72.63927841567134,1
5668,-38.71636886353329,-72.61720037825259,1
5668,-38.75419503474502,-72.65472089134899,1
5668,-38.761525438407936,-72.64890096924877,1
5668,-38.760381178825966,-72.64906568353705,1
5668,-38.75232370377195,-72.63834991782014,1
5668,-38.75366560683563,-72.6521396830188,1
5668,-38.75664848361114,-72.64663663845543,1
5668,-38.75398744211561,-72.64177208264849,1
5668,-38.76008558556364,-72.65255986053636,1
5668,-38.75535680020972,-72.64507124412066,1
5668,-38.75353978802009,-72.64315549760087,1
5668,-38.75468269445956,-72.61344620676019,1
5668,-38.73281761337625,-72.58971836341301,1
5668,-38.738427757064436,-72.64691922340661,1
5668,-38.76014123744214,-72.65390925118602,1
5668,-38.762487909003816,-72.65271003715998,1
5668,-38.75359784021574,-72.6523032792502,1
5668,-38.75621309333265,-72.64743291808512,1
5668,-38.7544343985006,-72.65568981619194,1
5668,-38.754951045289815,-72.64852697404869,1
5668,-38.755085211637315,-72.65244557459997,1
5668,-38.75400802516278,-72.64730899215238,1
5668,-38.76022989090732,-72.65089324398492,1
5668,-38.75705494820813,-72.65151651775658,1
5668,-38.73257479316928,-72.58416587815078,1
5668,-38.75870813466861,-72.64075930222596,1
5668,-38.727914278243105,-72.62003689204067,1
5668,-38.75469954983116,-72.65756576480196,1
5668,-38.75546999216373,-72.6592322329561,1
5668,-38.75042313550711,-72.63786623537555,1
5668,-38.75442880823083,-72.66025155950292,1
5668,-38.75426859431192,-72.64200702810271,1
5668,-38.75732978269271,-72.64013184788854,1
5668,-38.75921287574824,-72.64331569407457,1
